,value,min,max,dsc,sym,dev,timestamp
3,330.949,300000,1100000,VOC,KOhm,BME680,1614598547.951407
0,28.2626171875,-40,85,Thermometer,°c,BME680,1614598608.890232
1,991.0084367975868,300,1100,Barometer,hPa,BME680,1614598608.890232
2,25.37486990778229,0,100,Hygrometer,%,BME680,1614598608.890232
3,331.58,300000,1100000,VOC,KOhm,BME680,1614598608.890232
0,28.2567578125,-40,85,Thermometer,°c,BME680,1614598669.8302302
1,991.046813185239,300,1100,Barometer,hPa,BME680,1614598669.8302302
2,25.357990173126044,0,100,Hygrometer,%,BME680,1614598669.8302302
3,334.129,300000,1100000,VOC,KOhm,BME680,1614598669.8302302
0,28.247578125,-40,85,Thermometer,°c,BME680,1614598730.773193
1,991.069387955086,300,1100,Barometer,hPa,BME680,1614598730.773193
2,25.39565599603076,0,100,Hygrometer,%,BME680,1614598730.773193
3,335.742,300000,1100000,VOC,KOhm,BME680,1614598730.773193
0,28.2567578125,-40,85,Thermometer,°c,BME680,1614598791.6998584
1,991.104984806384,300,1100,Barometer,hPa,BME680,1614598791.6998584
2,25.440200121084224,0,100,Hygrometer,%,BME680,1614598791.6998584
3,333.488,300000,1100000,VOC,KOhm,BME680,1614598791.6998584
0,28.2809765625,-40,85,Thermometer,°c,BME680,1614598852.5804644
1,991.1184123355819,300,1100,Barometer,hPa,BME680,1614598852.5804644
2,25.365294724059353,0,100,Hygrometer,%,BME680,1614598852.5804644
3,331.265,300000,1100000,VOC,KOhm,BME680,1614598852.5804644
0,28.3114453125,-40,85,Thermometer,°c,BME680,1614598913.5082173
1,991.1222798625419,300,1100,Barometer,hPa,BME680,1614598913.5082173
2,25.32923750297752,0,100,Hygrometer,%,BME680,1614598913.5082173
3,335.742,300000,1100000,VOC,KOhm,BME680,1614598913.5082173
0,28.355,-40,85,Thermometer,°c,BME680,1614598974.4266615
1,991.1202863780323,300,1100,Barometer,hPa,BME680,1614598974.4266615
2,25.266785948994894,0,100,Hygrometer,%,BME680,1614598974.4266615
3,334.772,300000,1100000,VOC,KOhm,BME680,1614598974.4266615
0,28.400703125,-40,85,Thermometer,°c,BME680,1614599035.3302202
1,991.1445854596664,300,1100,Barometer,hPa,BME680,1614599035.3302202
2,25.259268692135507,0,100,Hygrometer,%,BME680,1614599035.3302202
3,334.129,300000,1100000,VOC,KOhm,BME680,1614599035.3302202
0,28.43,-40,85,Thermometer,°c,BME680,1614599096.6926007
1,991.1360156778901,300,1100,Barometer,hPa,BME680,1614599096.6926007
2,25.27242574179949,0,100,Hygrometer,%,BME680,1614599096.6926007
3,335.418,300000,1100000,VOC,KOhm,BME680,1614599096.6926007
0,28.4594921875,-40,85,Thermometer,°c,BME680,1614599157.5802443
1,991.1577253497722,300,1100,Barometer,hPa,BME680,1614599157.5802443
2,25.307515457606353,0,100,Hygrometer,%,BME680,1614599157.5802443
3,332.214,300000,1100000,VOC,KOhm,BME680,1614599157.5802443
0,28.4813671875,-40,85,Thermometer,°c,BME680,1614599218.5124223
1,991.1674504283935,300,1100,Barometer,hPa,BME680,1614599218.5124223
2,25.314643041912976,0,100,Hygrometer,%,BME680,1614599218.5124223
3,333.488,300000,1100000,VOC,KOhm,BME680,1614599218.5124223
0,28.5024609375,-40,85,Thermometer,°c,BME680,1614599279.4317057
1,991.1759450795074,300,1100,Barometer,hPa,BME680,1614599279.4317057
2,25.321712912830073,0,100,Hygrometer,%,BME680,1614599279.4317057
3,335.742,300000,1100000,VOC,KOhm,BME680,1614599279.4317057
0,28.530390625,-40,85,Thermometer,°c,BME680,1614599340.3868036
1,991.189901088246,300,1100,Barometer,hPa,BME680,1614599340.3868036
2,25.307378032496544,0,100,Hygrometer,%,BME680,1614599340.3868036
3,333.488,300000,1100000,VOC,KOhm,BME680,1614599340.3868036
0,28.56203125,-40,85,Thermometer,°c,BME680,1614599401.3909118
1,991.1920560037714,300,1100,Barometer,hPa,BME680,1614599401.3909118
2,25.23853721654467,0,100,Hygrometer,%,BME680,1614599401.3909118
3,332.531,300000,1100000,VOC,KOhm,BME680,1614599401.3909118
0,28.5940625,-40,85,Thermometer,°c,BME680,1614599462.300167
1,991.1895299814965,300,1100,Barometer,hPa,BME680,1614599462.300167
2,25.191654445816496,0,100,Hygrometer,%,BME680,1614599462.300167
3,334.129,300000,1100000,VOC,KOhm,BME680,1614599462.300167
0,28.6227734375,-40,85,Thermometer,°c,BME680,1614599523.2294536
1,991.2082336836947,300,1100,Barometer,hPa,BME680,1614599523.2294536
2,25.204764121921855,0,100,Hygrometer,%,BME680,1614599523.2294536
3,335.095,300000,1100000,VOC,KOhm,BME680,1614599523.2294536
0,28.6659375,-40,85,Thermometer,°c,BME680,1614599584.17916
1,991.228501542388,300,1100,Barometer,hPa,BME680,1614599584.17916
2,25.158721558950088,0,100,Hygrometer,%,BME680,1614599584.17916
3,334.129,300000,1100000,VOC,KOhm,BME680,1614599584.17916
0,28.71125,-40,85,Thermometer,°c,BME680,1614599645.0802214
1,991.2433227594335,300,1100,Barometer,hPa,BME680,1614599645.0802214
2,25.118322644941085,0,100,Hygrometer,%,BME680,1614599645.0802214
3,333.488,300000,1100000,VOC,KOhm,BME680,1614599645.0802214
0,28.7743359375,-40,85,Thermometer,°c,BME680,1614599706.020502
1,991.2649191996977,300,1100,Barometer,hPa,BME680,1614599706.020502
2,24.92609577000414,0,100,Hygrometer,%,BME680,1614599706.020502
3,333.808,300000,1100000,VOC,KOhm,BME680,1614599706.020502
0,28.8055859375,-40,85,Thermometer,°c,BME680,1614599766.9702144
1,991.2858375094291,300,1100,Barometer,hPa,BME680,1614599766.9702144
2,24.895623866880765,0,100,Hygrometer,%,BME680,1614599766.9702144
3,333.808,300000,1100000,VOC,KOhm,BME680,1614599766.9702144
0,28.8169140625,-40,85,Thermometer,°c,BME680,1614599827.8556962
1,991.3142390332973,300,1100,Barometer,hPa,BME680,1614599827.8556962
2,24.891001149112235,0,100,Hygrometer,%,BME680,1614599827.8556962
3,335.095,300000,1100000,VOC,KOhm,BME680,1614599827.8556962
0,28.814375,-40,85,Thermometer,°c,BME680,1614599888.7965896
1,991.343768182322,300,1100,Barometer,hPa,BME680,1614599888.7965896
2,24.868949715500584,0,100,Hygrometer,%,BME680,1614599888.7965896
3,332.85,300000,1100000,VOC,KOhm,BME680,1614599888.7965896
0,28.804609375,-40,85,Thermometer,°c,BME680,1614599949.6802342
1,991.3584025307778,300,1100,Barometer,hPa,BME680,1614599949.6802342
2,24.851829232539686,0,100,Hygrometer,%,BME680,1614599949.6802342
3,335.418,300000,1100000,VOC,KOhm,BME680,1614599949.6802342
0,28.78625,-40,85,Thermometer,°c,BME680,1614600010.5802248
1,991.3912761146705,300,1100,Barometer,hPa,BME680,1614600010.5802248
2,24.88871858596229,0,100,Hygrometer,%,BME680,1614600010.5802248
3,335.095,300000,1100000,VOC,KOhm,BME680,1614600010.5802248
0,28.7645703125,-40,85,Thermometer,°c,BME680,1614600071.875295
1,991.3906963945561,300,1100,Barometer,hPa,BME680,1614600071.875295
2,24.936302365982453,0,100,Hygrometer,%,BME680,1614600071.875295
3,336.066,300000,1100000,VOC,KOhm,BME680,1614600071.875295
0,28.7430859375,-40,85,Thermometer,°c,BME680,1614600132.8035047
1,991.411591532579,300,1100,Barometer,hPa,BME680,1614600132.8035047
2,24.951103293463472,0,100,Hygrometer,%,BME680,1614600132.8035047
3,334.129,300000,1100000,VOC,KOhm,BME680,1614600132.8035047
0,28.71828125,-40,85,Thermometer,°c,BME680,1614600193.7402833
1,991.4360804942586,300,1100,Barometer,hPa,BME680,1614600193.7402833
2,24.954721440571515,0,100,Hygrometer,%,BME680,1614600193.7402833
3,335.418,300000,1100000,VOC,KOhm,BME680,1614600193.7402833
0,28.6946484375,-40,85,Thermometer,°c,BME680,1614600254.6911097
1,991.4553523746716,300,1100,Barometer,hPa,BME680,1614600254.6911097
2,24.95295954938849,0,100,Hygrometer,%,BME680,1614600254.6911097
3,336.717,300000,1100000,VOC,KOhm,BME680,1614600254.6911097
0,28.6673046875,-40,85,Thermometer,°c,BME680,1614600315.645629
1,991.4793657642244,300,1100,Barometer,hPa,BME680,1614600315.645629
2,24.945454728332177,0,100,Hygrometer,%,BME680,1614600315.645629
3,335.742,300000,1100000,VOC,KOhm,BME680,1614600315.645629
0,28.6376171875,-40,85,Thermometer,°c,BME680,1614600376.6679893
1,991.5014501119668,300,1100,Barometer,hPa,BME680,1614600376.6679893
2,24.98151215628775,0,100,Hygrometer,%,BME680,1614600376.6679893
3,336.717,300000,1100000,VOC,KOhm,BME680,1614600376.6679893
0,28.6083203125,-40,85,Thermometer,°c,BME680,1614600437.5802238
1,991.5188518192485,300,1100,Barometer,hPa,BME680,1614600437.5802238
2,25.001198623489056,0,100,Hygrometer,%,BME680,1614600437.5802238
3,333.169,300000,1100000,VOC,KOhm,BME680,1614600437.5802238
0,28.57453125,-40,85,Thermometer,°c,BME680,1614600498.5456483
1,991.5432890249066,300,1100,Barometer,hPa,BME680,1614600498.5456483
2,25.04242720955597,0,100,Hygrometer,%,BME680,1614600498.5456483
3,335.742,300000,1100000,VOC,KOhm,BME680,1614600498.5456483
0,28.5466015625,-40,85,Thermometer,°c,BME680,1614600559.47681
1,991.5610667674582,300,1100,Barometer,hPa,BME680,1614600559.47681
2,25.067689637628696,0,100,Hygrometer,%,BME680,1614600559.47681
3,335.418,300000,1100000,VOC,KOhm,BME680,1614600559.47681
0,28.51984375,-40,85,Thermometer,°c,BME680,1614600620.4162493
1,991.59655550649,300,1100,Barometer,hPa,BME680,1614600620.4162493
2,25.04381145627836,0,100,Hygrometer,%,BME680,1614600620.4162493
3,334.45,300000,1100000,VOC,KOhm,BME680,1614600620.4162493
0,28.49796875,-40,85,Thermometer,°c,BME680,1614600681.3302283
1,991.6397229555434,300,1100,Barometer,hPa,BME680,1614600681.3302283
2,25.036709242917492,0,100,Hygrometer,%,BME680,1614600681.3302283
3,335.742,300000,1100000,VOC,KOhm,BME680,1614600681.3302283
0,28.4731640625,-40,85,Thermometer,°c,BME680,1614600742.2302318
1,991.6553498405483,300,1100,Barometer,hPa,BME680,1614600742.2302318
2,25.062201293935768,0,100,Hygrometer,%,BME680,1614600742.2302318
3,336.391,300000,1100000,VOC,KOhm,BME680,1614600742.2302318
0,28.4516796875,-40,85,Thermometer,°c,BME680,1614600803.1211834
1,991.6885424235517,300,1100,Barometer,hPa,BME680,1614600803.1211834
2,25.055127520640433,0,100,Hygrometer,%,BME680,1614600803.1211834
3,336.717,300000,1100000,VOC,KOhm,BME680,1614600803.1211834
0,28.423359375,-40,85,Thermometer,°c,BME680,1614600864.051779
1,991.7215498486526,300,1100,Barometer,hPa,BME680,1614600864.051779
2,25.080357501915405,0,100,Hygrometer,%,BME680,1614600864.051779
3,338.355,300000,1100000,VOC,KOhm,BME680,1614600864.051779
0,28.4024609375,-40,85,Thermometer,°c,BME680,1614600924.9926937
1,991.734496719459,300,1100,Barometer,hPa,BME680,1614600924.9926937
2,25.08973477302926,0,100,Hygrometer,%,BME680,1614600924.9926937
3,336.717,300000,1100000,VOC,KOhm,BME680,1614600924.9926937
0,28.389375,-40,85,Thermometer,°c,BME680,1614600986.040232
1,991.7526869680596,300,1100,Barometer,hPa,BME680,1614600986.040232
2,25.061412297070746,0,100,Hygrometer,%,BME680,1614600986.040232
3,337.37,300000,1100000,VOC,KOhm,BME680,1614600986.040232
0,28.4003125,-40,85,Thermometer,°c,BME680,1614601046.9802263
1,991.7593260641822,300,1100,Barometer,hPa,BME680,1614601046.9802263
2,24.985691993317452,0,100,Hygrometer,%,BME680,1614601046.9802263
3,335.095,300000,1100000,VOC,KOhm,BME680,1614601046.9802263
0,28.40890625,-40,85,Thermometer,°c,BME680,1614601107.9466422
1,991.7851973589204,300,1100,Barometer,hPa,BME680,1614601107.9466422
2,24.95354314997873,0,100,Hygrometer,%,BME680,1614601107.9466422
3,336.391,300000,1100000,VOC,KOhm,BME680,1614601107.9466422
0,28.399140625,-40,85,Thermometer,°c,BME680,1614601168.891981
1,991.7856926268545,300,1100,Barometer,hPa,BME680,1614601168.891981
2,24.97467447502258,0,100,Hygrometer,%,BME680,1614601168.891981
3,337.698,300000,1100000,VOC,KOhm,BME680,1614601168.891981
0,28.3798046875,-40,85,Thermometer,°c,BME680,1614601229.830229
1,991.7975682854567,300,1100,Barometer,hPa,BME680,1614601229.830229
2,24.99509545077178,0,100,Hygrometer,%,BME680,1614601229.830229
3,339.345,300000,1100000,VOC,KOhm,BME680,1614601229.830229
0,28.3575390625,-40,85,Thermometer,°c,BME680,1614601290.7699387
1,991.8206969661137,300,1100,Barometer,hPa,BME680,1614601290.7699387
2,25.02076596997667,0,100,Hygrometer,%,BME680,1614601290.7699387
3,338.355,300000,1100000,VOC,KOhm,BME680,1614601290.7699387
0,28.3364453125,-40,85,Thermometer,°c,BME680,1614601351.7650497
1,991.8174583182882,300,1100,Barometer,hPa,BME680,1614601351.7650497
2,25.041059689239002,0,100,Hygrometer,%,BME680,1614601351.7650497
3,337.37,300000,1100000,VOC,KOhm,BME680,1614601351.7650497
0,28.3165234375,-40,85,Thermometer,°c,BME680,1614601412.706725
1,991.8389818363153,300,1100,Barometer,hPa,BME680,1614601412.706725
2,25.03957402156839,0,100,Hygrometer,%,BME680,1614601412.706725
3,339.345,300000,1100000,VOC,KOhm,BME680,1614601412.706725
0,28.3001171875,-40,85,Thermometer,°c,BME680,1614601473.648747
1,991.8607491643123,300,1100,Barometer,hPa,BME680,1614601473.648747
2,25.02195250728959,0,100,Hygrometer,%,BME680,1614601473.648747
3,340.342,300000,1100000,VOC,KOhm,BME680,1614601473.648747
0,28.2786328125,-40,85,Thermometer,°c,BME680,1614601534.5802372
1,991.8815693867087,300,1100,Barometer,hPa,BME680,1614601534.5802372
2,25.03674912945834,0,100,Hygrometer,%,BME680,1614601534.5802372
3,341.344,300000,1100000,VOC,KOhm,BME680,1614601534.5802372
0,28.262421875,-40,85,Thermometer,°c,BME680,1614601595.5263703
1,991.8912992880086,300,1100,Barometer,hPa,BME680,1614601595.5263703
2,25.02460953216731,0,100,Hygrometer,%,BME680,1614601595.5263703
3,339.677,300000,1100000,VOC,KOhm,BME680,1614601595.5263703
0,28.26046875,-40,85,Thermometer,°c,BME680,1614601656.4309983
1,991.9481600815924,300,1100,Barometer,hPa,BME680,1614601656.4309983
2,24.980747877486795,0,100,Hygrometer,%,BME680,1614601656.4309983
3,340.342,300000,1100000,VOC,KOhm,BME680,1614601656.4309983
0,28.2516796875,-40,85,Thermometer,°c,BME680,1614601717.3820527
1,991.9977802492505,300,1100,Barometer,hPa,BME680,1614601717.3820527
2,24.974630723552778,0,100,Hygrometer,%,BME680,1614601717.3820527
3,339.015,300000,1100000,VOC,KOhm,BME680,1614601717.3820527
0,28.276484375,-40,85,Thermometer,°c,BME680,1614601778.3179686
1,992.0350828370832,300,1100,Barometer,hPa,BME680,1614601778.3179686
2,24.93823567854917,0,100,Hygrometer,%,BME680,1614601778.3179686
3,338.684,300000,1100000,VOC,KOhm,BME680,1614601778.3179686
0,28.2938671875,-40,85,Thermometer,°c,BME680,1614601839.2402365
1,992.0554078507853,300,1100,Barometer,hPa,BME680,1614601839.2402365
2,24.81941042910513,0,100,Hygrometer,%,BME680,1614601839.2402365
3,341.344,300000,1100000,VOC,KOhm,BME680,1614601839.2402365
0,28.29953125,-40,85,Thermometer,°c,BME680,1614601900.1783705
1,992.0784319650143,300,1100,Barometer,hPa,BME680,1614601900.1783705
2,24.80891503266261,0,100,Hygrometer,%,BME680,1614601900.1783705
3,340.342,300000,1100000,VOC,KOhm,BME680,1614601900.1783705
0,28.2909375,-40,85,Thermometer,°c,BME680,1614601961.4172957
1,992.1054446266112,300,1100,Barometer,hPa,BME680,1614601961.4172957
2,24.808279410386245,0,100,Hygrometer,%,BME680,1614601961.4172957
3,341.009,300000,1100000,VOC,KOhm,BME680,1614601961.4172957
0,28.282734375,-40,85,Thermometer,°c,BME680,1614602022.330251
1,992.1383602509637,300,1100,Barometer,hPa,BME680,1614602022.330251
2,24.81312962912076,0,100,Hygrometer,%,BME680,1614602022.330251
3,343.705,300000,1100000,VOC,KOhm,BME680,1614602022.330251
0,28.2727734375,-40,85,Thermometer,°c,BME680,1614602083.2870436
1,992.1526399877453,300,1100,Barometer,hPa,BME680,1614602083.2870436
2,24.812392870020442,0,100,Hygrometer,%,BME680,1614602083.2870436
3,341.009,300000,1100000,VOC,KOhm,BME680,1614602083.2870436
0,28.2594921875,-40,85,Thermometer,°c,BME680,1614602144.2202747
1,992.1705030372643,300,1100,Barometer,hPa,BME680,1614602144.2202747
2,24.78412999948603,0,100,Hygrometer,%,BME680,1614602144.2202747
3,345.069,300000,1100000,VOC,KOhm,BME680,1614602144.2202747
0,28.2466015625,-40,85,Thermometer,°c,BME680,1614602205.1494892
1,992.185454271174,300,1100,Barometer,hPa,BME680,1614602205.1494892
2,24.826827930020603,0,100,Hygrometer,%,BME680,1614602205.1494892
3,344.727,300000,1100000,VOC,KOhm,BME680,1614602205.1494892
0,28.27140625,-40,85,Thermometer,°c,BME680,1614602266.129015
1,992.2068987020382,300,1100,Barometer,hPa,BME680,1614602266.129015
2,24.67594024810481,0,100,Hygrometer,%,BME680,1614602266.129015
3,344.045,300000,1100000,VOC,KOhm,BME680,1614602266.129015
0,28.3016796875,-40,85,Thermometer,°c,BME680,1614602327.0802424
1,992.2334305479469,300,1100,Barometer,hPa,BME680,1614602327.0802424
2,24.667266054986456,0,100,Hygrometer,%,BME680,1614602327.0802424
3,347.83,300000,1100000,VOC,KOhm,BME680,1614602327.0802424
0,28.3235546875,-40,85,Thermometer,°c,BME680,1614602388.0002577
1,992.2432057586942,300,1100,Barometer,hPa,BME680,1614602388.0002577
2,24.723402989767283,0,100,Hygrometer,%,BME680,1614602388.0002577
3,346.099,300000,1100000,VOC,KOhm,BME680,1614602388.0002577
0,28.7274609375,-40,85,Thermometer,°c,BME680,1614604342.9285126
1,992.9059385156647,300,1100,Barometer,hPa,BME680,1614604342.9285126
2,24.966341819588877,0,100,Hygrometer,%,BME680,1614604342.9285126
3,1055.97,300000,1100000,VOC,KOhm,BME680,1614604342.9285126
0,30.014765625,-40,85,Thermometer,°c,BME680,1614616254.7561777
1,994.4607191417839,300,1100,Barometer,hPa,BME680,1614616254.7561777
2,20.994926873713162,0,100,Hygrometer,%,BME680,1614616254.7561777
3,851.384,300000,1100000,VOC,KOhm,BME680,1614616254.7561777
0,30.2391796875,-40,85,Thermometer,°c,BME680,1614617722.3875632
1,994.4605864916924,300,1100,Barometer,hPa,BME680,1614617722.3875632
2,20.950942404620346,0,100,Hygrometer,%,BME680,1614617722.3875632
3,814.623,300000,1100000,VOC,KOhm,BME680,1614617722.3875632
0,30.27453125,-40,85,Thermometer,°c,BME680,1614617723.1385062
1,994.4632079686876,300,1100,Barometer,hPa,BME680,1614617723.1385062
2,20.963870176815313,0,100,Hygrometer,%,BME680,1614617723.1385062
3,247.555,300000,1100000,VOC,KOhm,BME680,1614617723.1385062
0,30.3423046875,-40,85,Thermometer,°c,BME680,1614617724.0635366
1,994.4691277152256,300,1100,Barometer,hPa,BME680,1614617724.0635366
2,20.94165707434618,0,100,Hygrometer,%,BME680,1614617724.0635366
3,250.768,300000,1100000,VOC,KOhm,BME680,1614617724.0635366
0,30.4096875,-40,85,Thermometer,°c,BME680,1614617724.9912066
1,994.4708752837157,300,1100,Barometer,hPa,BME680,1614617724.9912066
2,20.898139306519386,0,100,Hygrometer,%,BME680,1614617724.9912066
3,257.451,300000,1100000,VOC,KOhm,BME680,1614617724.9912066
0,30.4563671875,-40,85,Thermometer,°c,BME680,1614617726.0694864
1,994.4771558322153,300,1100,Barometer,hPa,BME680,1614617726.0694864
2,20.837336493996837,0,100,Hygrometer,%,BME680,1614617726.0694864
3,262.108,300000,1100000,VOC,KOhm,BME680,1614617726.0694864
0,30.499140625,-40,85,Thermometer,°c,BME680,1614617727.1120272
1,994.475508068625,300,1100,Barometer,hPa,BME680,1614617727.1120272
